camp,community,community_size,mean_compound,pct_negative,active_users
denial,549,2,-0.31415442225,0.5,2
denial,550,2,-0.2872547225,0.41666666666666663,2
denial,551,2,-0.07094481406666668,0.16666666666666666,2
denial,552,2,0.04476198425,0.0,1
denial,554,2,0.39369321150000003,0.0,2
denial,555,2,-0.37286948000000003,0.6666666666666666,2
denial,558,2,-0.071270681,0.25,2
denial,559,2,-0.800226145,1.0,2
denial,560,2,-0.510697655,0.75,2
denial,561,2,-0.2227966395,0.3333333333333333,2
denial,562,2,-0.26193646875,0.375,2
denial,563,2,0.12692531500000004,0.5,2
denial,564,2,-0.5265014241666667,0.75,2
denial,565,2,-0.3807592535,0.5,2
denial,566,2,0.1779714825,0.25,2
denial,567,2,-0.7073642625000001,1.0,2
denial,568,2,-0.30118254708333336,0.5833333333333333,2
denial,569,2,0.0329046425,0.25,2
denial,570,2,-0.2555385866666667,0.3333333333333333,2
denial,573,2,-0.5753812,1.0,1
denial,574,2,0.05893618666666668,0.16666666666666666,2
denial,575,2,0.2443672325,0.25,2
denial,576,2,-0.20678163500000002,0.0,2
denial,577,2,-0.2931395695,0.75,2
denial,578,2,0.1095361175,0.0,2
denial,579,2,0.33793679115249997,0.0,2
denial,580,2,-0.7162247749999999,1.0,2
denial,582,2,0.12680177666666667,0.16666666666666666,2
denial,583,2,-0.1907428575,0.0,2
denial,584,2,0.0779997125,0.0,2
denial,585,2,-0.3437484025,0.5,2
denial,586,2,-0.38759631083333335,0.625,2
denial,587,2,-0.18089465275,0.25,2
denial,588,2,-0.43262191299999997,0.5,2
denial,590,2,0.14889423699999998,0.25,2
denial,591,2,-0.515844425,0.5,2
denial,592,2,0.24018888249999995,0.25,2
denial,593,2,0.0719726,0.5,2
denial,594,2,-0.4672709013,0.375,2
denial,595,2,-0.5645475025,1.0,2
denial,596,2,-0.473687358375,0.6666666666666666,2
denial,598,2,-0.49913875625000004,0.875,2
denial,599,2,0.135735615,0.0,2
denial,600,2,-0.3577849375,0.5,2
denial,602,2,-0.37456901,0.25,2
denial,603,2,-0.19331414375,0.5,2
denial,604,2,-0.40983681675,0.5,2
denial,605,2,0.10518241749999999,0.25,2
denial,606,2,-0.39514691,0.75,2
denial,607,2,-0.410588105,0.75,2
denial,608,2,-0.294071565,0.5,2
denial,609,2,-0.714654655,0.875,2
denial,610,2,0.08072708325000001,0.25,2
denial,612,2,-0.3996697425,0.5,2
denial,613,2,-0.59609809375,0.875,2
denial,614,2,0.14010954315833332,0.16666666666666666,2
denial,615,2,-0.4975866825,0.75,2
denial,616,2,0.013486945000000028,0.5,2
denial,617,2,-0.07722083675000002,0.25,2
denial,618,2,-0.5334740649999999,0.5,2
denial,619,2,-0.5677467174999999,0.75,2
denial,620,2,0.12128057749999996,0.41666666666666663,2
denial,621,2,-0.8352147025000001,1.0,1
denial,622,2,-0.04939416,0.0,2
denial,623,2,-0.1537494325,0.75,2
denial,624,2,0.106085035,0.0,2
denial,625,2,-0.437269065,0.5,2
denial,626,2,-0.75305568,1.0,2
denial,627,2,-0.3790359316666667,0.5833333333333333,2
denial,628,2,0.31801357333333335,0.0,2
denial,629,2,-0.33311369,0.5,2
denial,630,2,0.18586007400000004,0.25,2
denial,631,2,-0.3221394275,0.5,2
denial,632,2,-0.388030534,0.6666666666666666,2
denial,633,2,-0.4249697025,0.5833333333333333,2
denial,634,2,-0.6045402375,0.75,2
denial,635,2,-0.6922329133333334,0.8333333333333333,2
denial,637,2,0.3843842975,0.0,2
denial,641,2,-0.6640532125,0.75,2
denial,642,2,0.145202826,0.0,2
denial,643,2,-0.2929292225,0.25,2
denial,644,2,-0.2822432096208334,0.4583333333333333,2
denial,645,2,0.5833539750000001,0.0,2
denial,646,2,-0.1212805525,0.5,2
denial,647,2,-0.594502775,0.75,2
denial,648,2,0.648297082,0.0,1
denial,649,2,-0.87275904,1.0,2
denial,650,2,-0.568759215,1.0,2
denial,651,2,-0.22654873499999997,0.5,2
denial,652,2,-0.30198466525,0.625,2
denial,654,2,-0.786132375,1.0,2
denial,655,2,-0.2040283475,0.5,2
denial,656,2,-0.64118301,0.7,2
denial,657,2,-0.5829908850000001,0.75,2
denial,658,2,-0.19218619958333336,0.25,2
denial,659,2,-0.5059942725,0.5,2
denial,660,2,-0.7313741300000001,1.0,2
denial,661,2,-0.4831665855,0.5,2
denial,662,2,-0.475529815,0.75,2
denial,663,2,-0.352520305,0.75,2
denial,664,2,-0.35701485749999995,0.75,2
denial,665,2,0.16071337249999995,0.375,2
denial,666,2,-0.1753284798,0.25,2
denial,667,2,-0.5647827916666668,0.5,2
denial,668,2,0.34784259625,0.125,2
denial,669,2,-0.703549949,0.9,2
denial,670,2,-0.3302491891666667,0.5833333333333333,2
denial,671,2,-0.32366024150000006,0.375,2
denial,672,2,-0.5246671574999999,0.5,2
denial,674,2,-0.0013367749999999984,0.0,2
denial,675,2,0.17848950500000005,0.5,1
denial,676,2,-0.21541499625,0.0,2
denial,677,2,-0.1294506225,0.5,2
denial,678,2,0.13675722875000001,0.0,2
denial,679,2,0.9292288,0.0,1
denial,680,2,-0.261412845,0.5,2
denial,681,2,0.42615359999999997,0.3333333333333333,2
denial,684,2,-0.6741573875,0.75,2
denial,685,2,-0.3786948153333333,0.5,2
denial,686,2,0.55279895,0.125,2
denial,687,2,0.9374029133333334,0.0,1
denial,688,2,-0.27667306850000006,0.25,2
denial,689,2,-0.48801110999999997,0.75,2
denial,690,2,-0.2423825455,0.4,2
denial,691,2,-0.13599422375,0.125,2
denial,692,2,0.07019396166666667,0.3333333333333333,2
denial,693,2,-0.23697335333333333,0.3333333333333333,2
denial,694,2,-0.696687755,0.8333333333333333,2
denial,695,2,-0.8005113775000001,1.0,2
denial,696,2,-0.825455025,1.0,2
denial,697,2,-0.484092635,1.0,2
denial,698,2,-0.015297067499999983,0.5,2
denial,699,2,-0.6677922199999999,0.5,2
denial,700,2,-0.03786651,0.16666666666666666,2
denial,701,2,-0.591069195,0.75,2
denial,702,2,-0.53627761,0.5,2
denial,703,2,-0.592111365,0.75,2
denial,705,2,-0.8313355600000001,1.0,2
denial,706,2,-0.5439508275,0.875,2
denial,707,2,0.016215654999999995,0.0,2
denial,708,2,-0.3063582245,0.25,2
denial,709,2,-0.43720559999999997,0.75,2
denial,710,2,-0.10256762833333334,0.08333333333333333,2
denial,711,2,0.11133970500000001,0.5,2
denial,712,2,-0.7228977249999999,1.0,2
denial,713,2,-0.21273187666666665,0.3333333333333333,2
denial,714,2,-0.41214109,0.75,2
denial,715,2,-0.762321625,1.0,2
denial,716,2,0.15159427000000003,0.5,1
denial,718,2,-0.761150435,1.0,2
denial,719,2,0.44013209875000003,0.16666666666666666,2
denial,720,2,0.11629149083333333,0.0,2
denial,721,2,-0.4680611625,0.5,2
denial,722,2,-0.764363185,1.0,2
denial,723,2,-0.2674408255,0.3333333333333333,2
denial,724,2,0.16243584,0.25,2
denial,725,2,0.0502673725,0.0,2
denial,726,2,-0.7580284066666667,1.0,2
denial,727,2,-0.1447576505,0.25,2
denial,728,2,0.31411294333333334,0.3333333333333333,2
denial,729,2,-0.5324618575,0.75,2
denial,731,2,-0.04564254025,0.0,2
denial,732,2,-0.29334335,0.75,2
denial,733,2,-0.3778922083333333,0.5,2
denial,734,2,-0.32907499625,0.25,2
denial,735,2,-0.4409709675,0.5,2
denial,736,2,-0.581417365,0.5,2
denial,737,2,-0.45832654860000005,0.5,2
denial,738,2,-0.037976757500000013,0.5,2
denial,739,2,-0.7558327899999999,1.0,2
denial,740,2,0.11324139224999999,0.0,2
denial,742,2,-0.60628537375,1.0,2
denial,743,2,-0.537385065,0.75,2
denial,744,2,-0.606846055,0.75,2
denial,745,2,-0.4132731475,0.5,2
denial,746,2,-0.08598763999999998,0.5,2
denial,747,2,-0.32788460950000003,0.25,2
denial,748,2,0.34257674,0.0,2
denial,749,2,0.09256973375,0.25,2
denial,750,2,-0.4387303425,0.5,2
denial,752,2,-0.5254221925,0.75,2
denial,753,2,-0.056440964999999996,0.0,1
denial,754,2,-0.5676643233333334,0.6666666666666666,2
denial,755,2,-0.359243265,0.6666666666666666,2
denial,756,2,0.06986167999999993,0.5,2
denial,757,2,-0.5305654707999999,0.8,2
denial,758,2,-0.39385147,0.5,2
denial,759,2,-0.662303925,1.0,2
denial,760,2,-0.7260588299999999,1.0,2
denial,761,2,0.025860739999999993,0.25,2
denial,763,2,0.11746739,0.5,2
denial,764,2,-0.48812383299999995,0.75,2
denial,766,2,-0.433897525625,0.4375,2
denial,767,2,0.06813860900000002,0.4,2
denial,769,2,-0.5949199316666667,1.0,2
denial,770,2,-0.22829227766666665,0.3333333333333333,2
denial,771,2,-0.618436,1.0,2
denial,772,2,-0.31901231750000003,0.25,2
denial,773,2,0.03395445600000001,0.0,2
denial,774,2,-0.03689316225000001,0.0,2
denial,775,2,-0.7808549525,1.0,2
denial,776,2,-0.12008137499999999,0.5,2
denial,777,2,-0.6666667,1.0,2
denial,778,2,-0.27444440999999997,0.5,2
denial,779,2,-0.1687288,0.25,2
denial,780,2,0.1815308575,0.0,2
denial,781,2,-0.362861635,0.5,2
denial,782,2,-0.008835320750000014,0.25,2
denial,783,2,-0.33896214,0.6666666666666666,1
denial,784,2,0.09802180499999999,0.0,2
denial,785,2,-0.333303075,0.75,2
denial,786,2,-0.6730646650000001,0.75,2
denial,788,2,-0.16948774,0.0,1
denial,789,2,-0.47138350949999996,0.875,2
denial,790,2,-0.3941975475,0.25,2
denial,791,2,0.17324383499999996,0.25,2
denial,793,2,0.45481927499999997,0.0,2
denial,794,2,-0.5690362215,0.8,2
denial,795,2,-0.06569788250000003,0.0,2
denial,796,2,-0.1566619575,0.0,2
denial,797,2,-0.49939391,1.0,2
denial,798,2,-0.43260666999999997,0.75,2
denial,799,2,-0.391303925,0.8333333333333333,2
denial,800,2,-0.2857898325,0.25,2
denial,801,2,-0.8794713599999999,1.0,2
denial,802,2,-0.5362781775,1.0,2
denial,804,2,-0.46012787,0.75,2
denial,805,2,-0.39211299083333334,0.41666666666666663,2
denial,806,2,0.7657808349999999,0.0,2
denial,807,2,0.09112102600000002,0.25,2
denial,808,2,-0.3708136025,0.25,2
denial,809,2,-0.32572750775,0.5,2
denial,810,2,-0.567767015,1.0,2
denial,811,2,-0.00461977500000002,0.5,2
denial,812,2,0.39647336,0.25,2
denial,813,2,-0.47857291,0.75,2
denial,814,2,-0.41974939499999997,0.25,2
denial,815,2,0.10084215999999999,0.25,2
denial,816,2,-0.3941217885,0.25,2
denial,817,2,-0.45859374199999997,0.65,2
denial,818,2,-0.4066205325,0.75,2
denial,819,2,-0.48261514499999997,0.75,2
denial,820,2,0.26654507833333335,0.16666666666666666,2
denial,821,2,0.5152694766666667,0.0,2
denial,822,2,-0.3961862,0.75,2
denial,823,2,-0.7588596750000001,1.0,2
denial,824,2,-0.059854125,0.0,1
denial,825,2,-0.639563925,1.0,2
denial,826,2,-0.31261778749999997,0.5,2
denial,827,2,-0.69658595,0.75,2
denial,828,2,0.184493815,0.5,2
denial,829,2,-0.38432124833333337,0.3333333333333333,2
denial,831,2,-0.5815834275,0.6666666666666666,2
denial,832,2,-0.384620026,0.4,2
denial,833,2,0.1439945725,0.25,2
denial,834,2,0.12671530749999999,0.25,2
denial,835,2,-0.82693485,1.0,2
denial,836,2,-0.56568033,0.8333333333333333,2
denial,837,2,-0.6003648016666667,0.5,2
denial,838,2,-0.567324175,0.75,2
denial,839,2,-0.653877825,1.0,2
denial,840,2,-0.5243604825,0.75,2
denial,841,2,-0.4391234783333333,0.3333333333333333,2
denial,842,2,-0.34729024750000004,0.75,2
denial,843,2,-0.430348025,0.75,2
denial,844,2,0.024762895833333326,0.16666666666666666,2
denial,845,2,-0.47309741749999995,0.5,2
denial,846,2,-0.10232605833333333,0.6666666666666666,2
denial,847,2,-0.24349202166666667,0.41666666666666663,2
denial,848,2,-0.31123685,0.75,2
denial,849,2,-0.281823315,0.25,2
denial,850,2,-0.852163915,1.0,2
denial,851,2,-0.42454491916666665,0.5833333333333333,2
denial,852,2,-0.6506770562499999,0.875,2
denial,853,2,0.11829797933333333,0.3333333333333333,2
denial,854,2,-0.029865108499999994,0.0,2
denial,855,2,-0.3485609575,0.5,2
denial,856,2,0.07843033333333332,0.0,2
denial,857,2,-0.39097167,0.75,2
denial,858,2,0.21555202675,0.0,2
denial,859,2,-0.5554977875,0.5,2
denial,860,2,-0.20885098116666667,0.41666666666666663,2
denial,861,2,-0.06746263,0.25,2
denial,862,2,0.5323823875,0.0,2
denial,863,2,-0.4531632331666666,0.5833333333333333,2
denial,864,2,-0.457793895,0.75,2
denial,865,2,-0.7682143,1.0,1
denial,866,2,-0.031522705,0.25,2
denial,867,2,-0.5557588,0.5,2
denial,868,2,-0.41789611499999996,0.8333333333333333,2
denial,869,2,-0.0678157,0.0,2
denial,870,2,-0.13328031124999998,0.25,2
denial,871,2,-0.11942411101666665,0.0,2
denial,872,2,-0.14999985666666668,0.3333333333333333,1
denial,873,2,-0.7579365650000001,0.8333333333333333,2
denial,874,2,-0.42580058790624997,0.59375,2
denial,875,2,0.06291551749999999,0.25,2
denial,876,2,-0.18232190500000003,0.5,1
denial,877,2,0.08629836499999999,0.25,2
denial,878,2,-0.431536605,0.5,2
denial,879,2,0.11335345275000003,0.3333333333333333,2
denial,880,2,-0.688609555,0.75,2
denial,881,2,-0.1386872475,0.0,2
denial,882,2,-0.17052805999999998,0.25,2
denial,883,2,-0.012290117974999997,0.0,2
denial,884,2,0.378346615,0.25,2
science,446,62,-0.0463392715321403,0.38019762766837334,59
science,677,31,-0.09152406595283882,0.29819139194139194,28
science,160,23,-0.3804571258438215,0.5676964149504196,23
science,130,21,-0.306981762764718,0.5295530492898914,19
science,406,18,-0.27172609147600923,0.43224913494809686,17
science,4,17,-0.1264100930140625,0.36354166666666665,16
science,139,16,-0.0887069193,0.4711111111111111,15
science,87,15,0.09105488912670068,0.17568027210884354,14
science,225,13,-0.31648314493055557,0.5583333333333333,12
science,483,12,-0.21480660032995172,0.3955643390425999,11
science,132,11,-0.355249626205,0.36666666666666664,10
science,15,10,0.3145482402033012,0.2783816425120773,9
science,288,10,-0.17010105313461538,0.28384615384615386,10
science,61,9,-0.18340015812171054,0.3114035087719298,8
science,118,9,-0.3640357572057218,0.5861823361823362,9
science,435,9,-0.38250186467613634,0.6136363636363636,8
science,205,8,-0.15113509868809524,0.23809523809523808,7
science,407,8,0.159223811125,0.08630952380952381,8
science,23,7,0.49607720361111113,0.25,6
science,49,7,-0.0024085978583333243,0.25,6
science,115,7,-0.28210786615079364,0.5873015873015873,6
science,349,7,-0.11901991791208795,0.3241758241758242,7
science,18,6,-0.39170577115,0.5,5
science,75,6,-0.3905694363309524,0.36904761904761907,6
science,223,6,-0.16544486386666665,0.5142857142857142,5
science,236,6,0.28174163533333335,0.18666666666666668,5
science,270,6,-0.2319197196633333,0.4,5
science,358,6,0.18610147421333334,0.0,5
science,29,5,-0.10534732887500001,0.25,4
science,107,5,-0.006934210886904761,0.18452380952380953,4
science,108,5,-0.34801286877777776,0.513888888888889,4
science,131,5,-0.2913307845847619,0.4438095238095238,5
science,183,5,-0.2723398940833333,0.5,4
science,252,5,0.05170289031250003,0.4375,4
science,307,5,-0.12425765941428571,0.38571428571428573,5
science,315,5,-0.13925680720833333,0.25,4
science,330,5,-0.20956750017200002,0.3,5
science,335,5,-0.24876195175,0.5700000000000001,5
science,396,5,-0.3947332793333333,0.6333333333333333,5
science,488,5,0.2637253451125,0.125,4
science,515,5,0.2181409435625,0.1875,4
science,544,5,-0.6184239279142857,0.7142857142857142,5
science,661,5,0.08521588019215687,0.19019607843137254,5
science,7,4,-0.4465826370181818,0.6424242424242425,4
science,48,4,-0.5356666625000001,0.9,4
science,52,4,-0.017386042499999994,0.4444444444444444,3
science,76,4,-0.40876431966666665,0.5,3
science,78,4,0.059999281171875,0.1875,4
science,80,4,0.55872863,0.16666666666666666,3
science,171,4,-0.3156962315,0.3333333333333333,3
science,177,4,0.38619750279166665,0.08333333333333333,4
science,229,4,0.5329653065714286,0.16666666666666666,3
science,237,4,0.26109310356578946,0.013157894736842105,4
science,241,4,-0.07076107925000003,0.4,4
science,257,4,-0.06403072388636363,0.10606060606060605,4
science,260,4,0.07719178305444445,0.3333333333333333,3
science,299,4,-0.4005853703809524,0.2619047619047619,3
science,417,4,0.054548322499999996,0.16666666666666666,3
science,438,4,-0.3437977116666666,0.5833333333333333,4
science,459,4,-0.4538309633333333,0.6041666666666666,4
science,477,4,-0.3126901830361111,0.3611111111111111,4
science,487,4,-0.35657458290875,0.4125,4
science,509,4,-0.3149703716666667,0.4166666666666667,4
science,512,4,-0.2558681575416667,0.4270833333333333,4
science,514,4,-0.73197969375,0.9375,4
science,523,4,0.08235574506250001,0.28125,4
science,548,4,-0.397045992675,0.5833333333333334,3
science,613,4,-0.11675225624242425,0.06818181818181818,4
science,619,4,-0.4055581655,0.3333333333333333,3
science,624,4,-0.13878580275,0.4,4
science,672,4,-0.0902464385,0.3,4
science,746,4,0.28283816084722224,0.1875,3
science,758,4,0.060746553816666646,0.18333333333333335,4
science,780,4,0.13054768857142857,0.48214285714285715,4
science,817,4,-0.3979158315,0.4642857142857143,2
science,868,4,-0.4014172777916667,0.375,4
science,944,4,-0.10031794753125,0.3125,4
science,0,3,-0.37474299027777774,0.5555555555555555,3
science,6,3,-0.47258592833333335,0.5,3
science,13,3,0.368349435,0.16666666666666666,2
science,14,3,-0.39448540000000004,0.3333333333333333,3
science,16,3,-0.2973562175333333,0.6,3
science,24,3,0.13134989033333333,0.0,2
science,28,3,-0.27980442466666666,0.5,3
science,31,3,0.1909892185714286,0.2380952380952381,3
science,33,3,0.826555725,0.0,2
science,40,3,-0.33112247899999997,0.3333333333333333,3
science,41,3,-0.4322535166666666,0.8333333333333334,3
science,46,3,-0.055942613249999995,0.0,2
science,53,3,-0.43356133599999996,0.5,3
science,64,3,0.268007505,0.0,2
science,68,3,-0.5385940933333333,0.8666666666666667,3
science,70,3,-0.40484410888888894,0.3333333333333333,3
science,74,3,-0.17007250322222223,0.3444444444444444,3
science,81,3,-0.13233362622222222,0.38888888888888884,3
science,84,3,0.29489833000000004,0.25,2
science,85,3,-0.041984925555555545,0.4444444444444444,3
science,91,3,-0.11422398416666664,0.16666666666666666,3
science,93,3,-0.2608250673333334,0.4583333333333333,3
science,94,3,-0.15862183205555555,0.0,3
science,98,3,-0.7808694616666667,1.0,3
science,102,3,-0.8036248216666667,1.0,3
science,110,3,-0.221862635,0.3055555555555555,3
science,114,3,-0.4376023666666667,0.5,2
science,119,3,-0.7628751433333333,1.0,3
science,126,3,0.0774408966666667,0.3333333333333333,3
science,134,3,-0.4889344776190476,0.6904761904761904,3
science,136,3,0.49109938950000004,0.0,2
science,137,3,0.06756791722222222,0.0,3
science,143,3,-0.30466617833333337,0.3333333333333333,3
science,149,3,-0.0024288004444444344,0.0,3
science,151,3,0.25367108574999997,0.0,2
science,153,3,0.11345226555555554,0.1111111111111111,3
science,158,3,0.221641998675,0.0,2
science,159,3,0.14462863137500004,0.3333333333333333,3
science,161,3,-0.45066487544444445,0.4444444444444444,3
science,170,3,-0.44562921948717954,0.5512820512820512,3
science,173,3,0.66772789675,0.0,2
science,176,3,-0.4775943843333333,0.5333333333333333,3
science,178,3,0.625951935625,0.0,2
science,184,3,-0.17817443209999997,0.5666666666666667,3
science,191,3,-0.619454009962963,0.7592592592592592,3
science,207,3,0.31742095833333334,0.16666666666666666,3
science,209,3,0.039630404444444434,0.5,3
science,215,3,-0.5182808366666667,0.7222222222222222,3
science,216,3,-0.06339371816666668,0.3333333333333333,3
science,217,3,0.3943384609166667,0.16666666666666666,2
science,221,3,-0.2652293411111111,0.5555555555555555,3
science,224,3,-0.050356244999999994,0.3333333333333333,3
science,226,3,0.14279472333333335,0.3333333333333333,3
science,232,3,-0.49333087866666664,0.6666666666666666,3
science,238,3,-0.3915557033333334,0.5,3
science,240,3,0.23803280716666667,0.3333333333333333,2
science,242,3,-0.15256188866666667,0.5333333333333333,3
science,245,3,0.09763633333333332,0.5,3
science,250,3,0.015343749999999979,0.25,2
science,254,3,-0.3350013983333333,0.3333333333333333,3
science,261,3,0.023111784322222256,0.3444444444444444,3
science,269,3,-0.20332557110555557,0.27777777777777773,3
science,274,3,-0.6237603766666666,0.8333333333333334,3
science,276,3,-0.3547037925,0.5,2
science,280,3,-0.3722660915416667,0.5833333333333334,3
science,284,3,-0.6795230613333333,0.8333333333333334,3
science,285,3,-0.09003448100000001,0.13333333333333333,3
science,301,3,-0.1107918,0.41666666666666663,2
science,305,3,-0.2336231175,0.0,2
science,310,3,-0.17527413499999997,0.1111111111111111,3
science,311,3,-0.41842210500000004,0.5,3
science,318,3,-0.2576325373333333,0.3333333333333333,3
science,320,3,-0.33613226944444446,0.38888888888888884,3
science,322,3,0.35656657321428575,0.11904761904761905,3
science,325,3,-0.607972675,0.6666666666666666,3
science,341,3,-0.285435135,0.4166666666666667,3
science,352,3,0.14780664404761903,0.3333333333333333,3
science,353,3,-0.34203547500000003,0.5555555555555555,3
science,359,3,0.05966795488888888,0.0,3
science,360,3,-0.062100818787833335,0.0,3
science,364,3,-0.08732277333333334,0.25,2
science,367,3,-0.4562035066666667,0.6666666666666666,3
science,368,3,-0.288290017,0.16666666666666666,3
science,377,3,-0.561214695,0.6666666666666666,3
science,379,3,-0.6685025894444445,1.0,3
science,381,3,-0.6044590866666666,0.7777777777777777,3
science,386,3,-0.48647714999999997,0.7777777777777777,3
science,387,3,0.2151925846666667,0.1,2
science,392,3,-0.54401343625,0.75,2
science,394,3,-0.344816085,0.5,3
science,401,3,-0.11731455166666666,0.16666666666666666,3
science,402,3,-0.15281569,0.0,2
science,413,3,-0.5526561530555555,0.8333333333333334,3
science,418,3,-0.24077128283333335,0.16666666666666666,3
science,421,3,-0.29522130627777776,0.3333333333333333,3
science,423,3,-0.385201345,0.5,2
science,424,3,-0.5539811428333333,0.75,3
science,425,3,0.05992127833333333,0.0,3
science,428,3,-0.6895249333333333,0.8333333333333334,3
science,439,3,-0.10434705666666666,0.5555555555555555,3
science,442,3,-0.11052643099999997,0.5,3
science,443,3,-0.30407448033333334,0.3333333333333333,3
science,450,3,0.3543176225,0.25,2
science,451,3,-0.7828596566666667,1.0,3
science,452,3,-0.3994861708888889,0.5555555555555555,3
science,455,3,-0.6088069016666666,0.5,3
science,457,3,-0.265940635,0.3333333333333333,3
science,472,3,-0.2756820422708333,0.5277777777777778,3
science,478,3,-0.2242232748888889,0.2222222222222222,3
science,486,3,-0.7179957466666668,0.8333333333333334,3
science,498,3,-0.09503413630833335,0.5333333333333333,3
science,505,3,0.15114914638888888,0.3333333333333333,3
science,516,3,-0.33840259476190476,0.42063492063492064,3
science,527,3,-0.1103875906111111,0.1111111111111111,3
science,531,3,0.011013786666666673,0.3333333333333333,3
science,535,3,-0.23532720000000004,0.16666666666666666,3
science,543,3,-0.4888902377777778,0.6666666666666666,3
science,549,3,-0.14446286114285714,0.4523809523809524,3
science,550,3,-0.35258916611111113,0.3333333333333333,3
science,553,3,-0.07638480866666668,0.43333333333333335,3
science,556,3,-0.3574517675,0.5,3
science,563,3,-0.26510032161111113,0.3888888888888889,3
science,568,3,-0.28438889222222224,0.5,3
science,572,3,-0.7778483883333334,0.9166666666666667,2
science,577,3,-0.4182161678888889,0.5,3
science,588,3,-0.32407104988888885,0.27777777777777773,3
science,591,3,0.246740057,0.16666666666666666,3
science,592,3,-0.35037862000000003,0.16666666666666666,3
science,593,3,-0.5972015925151516,0.7424242424242425,3
science,594,3,-0.39848748977777776,0.38888888888888884,3
science,595,3,-0.3356394494952381,0.3047619047619048,3
science,596,3,-0.25917738933333334,0.3333333333333333,3
science,601,3,-0.15423687166666666,0.6666666666666666,3
science,612,3,-0.3681648927777778,0.5277777777777778,3
science,622,3,-0.6249249736666666,0.75,3
science,626,3,0.7056591879999999,0.0,2
science,628,3,-0.3369101131666667,0.3,3
science,641,3,-0.7010207416666666,1.0,3
science,645,3,-0.5312004525,0.75,2
science,646,3,-0.33529665,0.5,2
science,647,3,-0.16931839833333337,0.3333333333333333,3
science,654,3,0.00494783393333333,0.2333333333333333,3
science,660,3,-0.6984051711111112,0.8333333333333334,3
science,669,3,-0.23838989,0.16666666666666666,3
science,671,3,-0.32166755122222224,0.45555555555555555,3
science,674,3,-0.49615796522222216,0.5833333333333334,3
science,678,3,-0.47489844249999996,0.5,2
science,692,3,-0.2870407371428571,0.2619047619047619,3
science,693,3,-0.5488999173333333,0.5833333333333334,3
science,695,3,-0.16765468133333336,0.5,3
science,698,3,-0.6470032355555556,0.8888888888888888,3
science,706,3,-0.11793481766666669,0.3333333333333333,3
science,714,3,-0.04762853716666666,0.0,3
science,717,3,-0.12590895666666665,0.16666666666666666,3
science,734,3,-0.7102544742222222,0.9444444444444445,3
science,740,3,0.7778959175,0.0,2
science,744,3,-0.52455094,0.6666666666666666,3
science,749,3,-0.32558105000000004,0.5,3
science,757,3,0.05665333066666667,0.3333333333333333,3
science,761,3,0.07114921499999999,0.3333333333333333,3
science,763,3,0.04435091311111111,0.1111111111111111,3
science,770,3,0.27409070066666663,0.14285714285714285,3
science,795,3,0.6009764837777778,0.16666666666666666,3
science,796,3,-0.39810870244444446,0.5555555555555555,3
science,797,3,-0.6370802114285713,0.8571428571428571,3
science,800,3,-0.47520533888888883,0.7777777777777777,3
science,804,3,0.28166905383333335,0.25,3
science,805,3,-0.1630507251611111,0.1111111111111111,3
science,809,3,0.4671180733650793,0.09523809523809523,3
science,827,3,-0.43889519888888895,0.3055555555555555,3
science,831,3,-0.46484096263333335,0.6166666666666667,3
science,847,3,-0.19106598666666666,0.3333333333333333,3
science,871,3,-0.261839871,0.3333333333333333,3
science,886,3,0.10069542238095237,0.35714285714285715,3
science,889,3,-0.057199757500000024,0.5,2
science,894,3,0.2428147035,0.0,2
science,910,3,-0.27820133966666666,0.6,3
science,927,3,-0.06341588761904762,0.30952380952380953,3
science,929,3,-0.3115700518555556,0.2222222222222222,3
science,935,3,-0.49156492871428564,0.5714285714285715,3
science,942,3,-0.6524707141666667,0.8333333333333334,3
science,997,3,-0.4654030433333334,0.5,3
science,1016,3,-0.5176506926666666,0.6777777777777777,3
science,1,2,-0.37954687275,0.5,2
science,2,2,-0.415119152,0.5,2
science,3,2,0.14733806,0.25,2
science,5,2,-0.74154787,1.0,2
science,8,2,-0.17176937625000002,0.375,2
science,9,2,-0.3544806585,0.2,2
science,10,2,-0.282731184325,0.25,2
science,11,2,-0.478791365625,0.6875,2
science,12,2,0.2653790625,0.25,2
science,17,2,0.0630117,0.5,2
science,19,2,-0.7648117216666667,1.0,2
science,20,2,-0.15449656550000002,0.0,2
science,21,2,0.982834295,0.0,2
science,22,2,-0.410712215,0.75,2
science,25,2,-0.5308739284999999,0.75,2
science,26,2,-0.29262819166666665,0.3333333333333333,2
science,27,2,0.18568795100000002,0.0,2
science,30,2,0.03155516000000001,0.0,2
science,32,2,0.27572423617647057,0.29411764705882354,2
science,34,2,0.14804585,0.0,1
science,35,2,-0.17555503416666668,0.25,2
science,36,2,0.22406205500000004,0.0,2
science,37,2,-0.666369056,0.8333333333333333,2
science,38,2,-0.261700668,0.5,2
science,39,2,-0.635906635,1.0,2
science,42,2,0.67597935,0.0,1
science,43,2,-0.5371160724999999,1.0,2
science,44,2,0.004018537500000002,0.0,2
science,45,2,-0.6207977,1.0,2
science,47,2,0.8491894600000001,0.0,1
science,50,2,-0.20040767999999998,0.375,2
science,51,2,-0.2028820815,0.25,2
science,54,2,-0.29185506150000007,0.5,2
science,55,2,-0.4076533925,0.625,2
science,56,2,-0.804675245,1.0,2
science,57,2,-0.08645189500000003,0.5,2
science,58,2,0.439261775,0.25,2
