in_degree,out_degree,pagerank,betweenness,eigenvector,closeness,influence_composite,author,camp,activity
0,2,6.0871138314858285e-05,0.0,3.9220119954430017e-16,0.0,0.0,@1badjesus,denial,2
10,2,0.0002733931807843339,0.0,6.375855657123906e-13,0.0,0.008091941153850236,@jacobrosewater8811,denial,2
0,2,6.0871138314858285e-05,0.0,4.700081733382667e-16,0.12475300281965321,0.0605470571257299,@1dash133,denial,2
0,2,6.0871138314858285e-05,0.0,-1.2502907423589796e-16,0.11850430234519993,0.05751434115066644,@1eftnut,denial,2
6,2,0.00017101975788745235,6.973208711646968e-08,-5.133832338913726e-14,0.1344322694865783,0.07816871323813097,@MyThingsRedux,denial,2
0,2,6.0871138314858285e-05,0.0,-4.2506694341307616e-16,0.10967540452442762,0.053229363886557496,@1lightheaded,denial,2
10,2,0.0002941270385862339,0.0,1.381309610417255e-13,0.12318316343308122,0.0681929602492974,@SemiIocon,denial,2
0,2,6.0871138314858285e-05,0.0,6.500172071047877e-17,0.11093999881537642,0.05384311634977987,@1timbarrett,denial,2
10,2,0.000320044360838609,0.0,6.81241649775758e-13,0.12478070662432547,0.06936313050388797,@kareltracy,denial,2
0,2,6.0871138314858285e-05,0.0,-1.153841580099615e-16,0.11094218922761018,0.053844179434528516,@205up90down,denial,2
0,2,6.0871138314858285e-05,0.0,2.597743317718446e-16,0.11072139352499556,0.053737019448659086,@20dabarr58,denial,2
0,2,6.0871138314858285e-05,0.0,1.4296989594028697e-16,0.0,0.0,@222ableVelo,denial,2
2,0,0.00011270578281960842,0.0,9.684643797098406e-14,0.0,0.001760525547825182,@zackboudreau1834,denial,1
0,2,6.0871138314858285e-05,0.0,5.420816453281945e-16,0.15362952836637048,0.07456185919343815,@2kAmbitions,denial,2
8,2,0.000136031372846746,0.0,-3.845811483449744e-13,0.1551909851686138,0.08034817976247804,@2lanerider,denial,2
4,2,0.00012566444394579597,0.0,1.992543250544561e-14,0.14519379844961242,0.07339651253298524,@2mogar,denial,2
136,0,0.008277678184761897,0.0,8.345511736084017e-07,0.16983013963609986,0.273619288281727,Simon Clark,denial,0
0,2,6.0871138314858285e-05,0.0,-3.131327780313201e-16,0.0,0.0,@301rs,denial,3
4,0,0.0001645404273243586,0.0,-2.3088834539398854e-13,0.0,0.0035210510956503647,@AmaterasuSolarAgain,denial,1
0,2,6.0871138314858285e-05,0.0,-2.524190002813351e-16,0.09987912830175263,0.048474883572114186,@306316,denial,2
10,2,0.0002785766452348089,0.0,-7.199525732519539e-14,0.15367154382606318,0.08275315711626302,@31Blaize,denial,2
0,2,6.0871138314858285e-05,0.0,-3.9580919131454185e-16,0.11328629032258064,0.05498185483870968,@377GhrHello,denial,2
8,2,0.00023365328666402542,0.0,-8.10029885536174e-13,0.12775680960392888,0.06852057878368457,@suzdeangelo2314,denial,2
0,2,6.0871138314858285e-05,0.0,1.7954672227306523e-16,0.13318637559553437,0.06464007205669724,@3dhelikiller,denial,2
4,2,0.0001645404273243586,0.0,3.031742804850659e-13,0.1536463317929507,0.0780910655880077,@Noiceferatu-t2h,denial,2
0,6,6.0871138314858285e-05,0.0,5.668009028920457e-16,0.12972411404825118,0.06295971372503752,@3nertia,denial,7
2,0,7.8149353149775e-05,0.0,3.82873957033674e-13,0.11483048249647478,0.05696539711178082,@Chechochafa,denial,1
10,2,0.00019909685699419198,0.0,9.108996850284804e-13,0.14904904639380354,0.07929889578977513,@papaludwig,denial,2
0,2,6.0871138314858285e-05,0.0,-2.999406765409733e-16,0.11850430234519993,0.05751434115066644,@3runjosh,denial,2
8,2,0.00019045774957673363,0.0,-5.372947592400589e-13,0.1344322694865783,0.07110237310173693,@malcolmcanning548,denial,2
0,2,6.0871138314858285e-05,0.0,-1.893242687287712e-16,0.1332053196785435,0.0646492662921082,@4N4L4Seinfeld,denial,2
10,2,0.000320044360838609,0.0,-6.124105261862189e-13,0.15367154382606318,0.08338487852539694,@davidwood2387,denial,2
2,2,9.789976280601106e-05,0.0,-4.5462253118545334e-13,0.0,0.0015349698428517016,@4Pr0phet,denial,2
18,0,0.0006106703408767072,0.0,-1.7996972891081168e-07,0.0,0.01711353469096153,The New Africa Channel,denial,0
8,2,0.00026820971633385887,0.0,1.620021846877003e-13,0.15366313889572566,0.08162027376676496,@4k4DexYT,denial,2
0,2,6.0871138314858285e-05,0.0,5.002708624496088e-16,0.11095314258633968,0.053849495488024014,@505Hockey,denial,2
10,2,0.00023710892963100882,0.0,5.863601932902836e-13,0.12479733481399223,0.06810775793584974,@Marchant2,denial,2
0,2,6.0871138314858285e-05,0.0,3.95173490108118e-16,0.0,0.0,@50_foot_punch99,denial,2
2,0,0.00011270578281960842,0.0,2.672813822260965e-13,0.0,0.001760525547825182,@ImperatorZor,denial,1
0,2,6.0871138314858285e-05,0.0,-8.432467227240567e-17,0.14593668025868115,0.07082824714957277,@5446isnotmynumber,denial,2
4,2,0.0001645404273243586,4.183925226988181e-07,-1.3397331981951922e-13,0.1708681769803862,0.1364494378981439,@neosandy,denial,2
0,3,6.0871138314858285e-05,0.0,1.0509817860960453e-16,0.0,0.0,@55Quirll,denial,4
3,0,0.00011270578281960842,0.0,1.064459011574172e-13,0.0,0.0022459624410290655,@mastrofnone8025,denial,1
0,2,6.0871138314858285e-05,0.0,4.881320476708915e-17,0.12138690861957226,0.05891337221862173,@57TheBoomer,denial,2
109,0,0.0028147335956056076,0.0,-8.056977342540028e-07,0.13815401258851298,0.16191615258880176,Tony Heller,denial,0
0,2,6.0871138314858285e-05,0.0,-2.763878442508449e-16,0.0,0.0,@59vlada,denial,2
6,0,0.00021637507182910873,0.0,-3.9791358006095707e-13,0.0,0.005281576643475547,@WhiteBoardFinance,denial,0
0,4,6.0871138314858285e-05,0.0,1.9987979699008583e-16,0.11502087939081307,0.055823712437566536,@5tonyvvvv,denial,4
8,2,0.00021637507182910873,0.0,6.329347810240604e-13,0.12996715547948373,0.06933012078192106,@si_quest,denial,2
0,2,6.0871138314858285e-05,0.0,-4.444733785674929e-16,0.1150397182867906,0.05583285562198018,@6013charlie,denial,3
8,2,0.0001973690355107003,0.0,-2.0733929949921792e-13,0.1299912089945866,0.0690522558267669,@Quietics,denial,2
0,4,6.0871138314858285e-05,0.0,-2.2863317353744764e-16,0.12679965699327525,0.06154037098885228,@62Sketch,denial,4
10,2,0.00026820971633385887,0.0,-9.850276947861806e-14,0.1452088071118462,0.07848796047222989,@xahal,denial,2
0,2,6.0871138314858285e-05,0.0,1.2183629863534363e-16,0.13319268969113707,0.06464313651124753,@65MaX73,denial,2
6,2,0.00021637507182910873,0.0,-2.8745720915196943e-13,0.15365473488473844,0.07985566945432628,@lupussilva6060,denial,2
0,4,6.0871138314858285e-05,0.0,-3.318735255701607e-16,0.13434548714883443,0.0652026300059773,@6dtcallen1,denial,4
8,2,0.00019045774957673363,0.0,-4.5466374169273714e-13,0.1551909851686138,0.08117731411196633,@thelonephilosopher,denial,2
0,2,6.0871138314858285e-05,0.0,1.8818489444969602e-16,0.14592910011686794,0.07082456823789118,@777Skeptic,denial,2
2,2,0.00011270578281960842,0.0,1.2672104232079097e-13,0.1708577857512087,0.08468386911823295,@awesomemantroll1088,denial,4
0,2,6.0871138314858285e-05,0.0,2.447313047125787e-16,0.11165202877240393,0.05418868974287645,@77goanywhere,denial,2
124,0,0.005600163030304328,0.0,-8.974720982624491e-07,0.12568220452715398,0.2055780769472781,NPR,denial,0
0,4,6.0871138314858285e-05,0.0,-2.1269255732623681e-16,0.13239244144950757,0.06425474765562415,@7x779,denial,4
8,2,0.00021637507182910873,0.0,-2.3692367216364086e-13,0.14904904639380354,0.07859123925717316,@ThePostApocalypticInventor,denial,2
6,2,0.00010029688307453188,2.0919626134940904e-07,-3.239607252787788e-13,0.1525575586446568,0.10255482954058141,@ccmzadv4879,denial,2
0,2,6.0871138314858285e-05,0.0,2.3181287905727334e-16,0.0,0.0,@82seno,denial,2
10,0,0.000320044360838609,0.0,1.283835127029874e-13,0.0,0.008802627739125912,@jakesmith763,denial,0
2,2,0.00011270578281960842,0.0,-3.071989849813386e-13,0.1708577857512087,0.08468386911823295,@88badstang,denial,2
2,2,8.678846056723335e-05,0.0,-1.557912737729661e-13,0.13614557084706339,0.06744197413891333,@907buschmin2,denial,2
126,0,0.005457989987529179,0.0,8.431111891219891e-13,0.15050624095998286,0.21643106431895115,Nas Daily,denial,0
0,6,6.0871138314858285e-05,0.0,4.0452009659190104e-16,0.11330456525246008,0.05499072431037264,@91dodgespiritrt,denial,6
2,2,7.8149353149775e-05,0.0,2.7275032165909905e-13,0.12773938346821861,0.0632305446184622,@censusgary,denial,2
8,2,0.00012998399765452515,0.0,-4.617878937684702e-13,0.12774519165188924,0.06693563665664841,@jrziemo1810,denial,2
10,2,0.00028548793116877556,0.0,4.617728762205079e-13,0.12776261937244202,0.07028392401823554,@sg011977,denial,2
0,2,6.0871138314858285e-05,0.0,-1.0584139018967786e-16,0.11659127692243848,0.056585882060007475,@92belisarius,denial,2
6,2,0.00019045774957673363,0.0,8.72012496186375e-14,0.13197576099210823,0.06893926861319902,@laseronion,denial,2
0,4,6.0871138314858285e-05,0.0,2.959130784772206e-16,0.10966684232097898,0.05322520834553155,@94marci,denial,4
10,2,0.00021637507182910873,0.0,4.496996462237778e-13,0.12317236239286262,0.0670032404792517,@froximussx4093,denial,2
0,2,6.0871138314858285e-05,0.0,-5.538297474003265e-16,0.13435191162757334,0.06520574803337877,@96ace96,denial,2
8,2,0.00026820971633385887,0.0,4.8707789737216904e-14,0.1551995580720895,0.08236595248822105,@ihaverabies17,denial,2
10,2,0.0002941270385862339,0.0,2.277601927141196e-13,0.15367154382606318,0.08299005264468824,@99twenty9,denial,2
0,2,6.0871138314858285e-05,0.0,-2.0506691399605697e-16,0.10986411183888943,0.05332095023951511,@9SunnySideUp9,denial,2
8,2,0.00026820971633385887,0.0,3.2070958728340027e-13,0.12342126650119709,0.06694282044640211,@ReeceRostedt,denial,2
0,2,6.0871138314858285e-05,0.0,-4.76397001700995e-16,0.0,0.0,@9n6y,denial,2
2,0,0.00011270578281960842,0.0,-3.212860027645614e-13,0.0,0.001760525547825182,@datandfacts,denial,1
0,2,6.0871138314858285e-05,0.0,1.707784352619708e-16,0.14029612244388404,0.06809068437741879,@9skyman945,denial,2
8,2,0.00017499829419812397,0.0,1.7603154903038972e-13,0.1631864780878808,0.08482230024292461,@ecocentrichomestead6783,denial,2
0,2,6.0871138314858285e-05,0.0,4.1524905328034226e-16,0.0,0.0,@A-Gordon-Brown-Stan-Account,denial,2
2,0,0.00011270578281960842,0.0,2.804461594340713e-13,0.0,0.001760525547825182,@TeegsKJ,denial,1
0,2,6.0871138314858285e-05,0.0,4.832607926345461e-16,0.0,0.0,@A-k9v-v6q,denial,2
7,0,0.00021637507182910873,0.0,-1.562741623049817e-13,0.0,0.00576701353667943,Hadi Rahim,denial,0
0,2,6.0871138314858285e-05,0.0,4.792361538489347e-16,0.14869406441027813,0.07216650347984864,@A.3-r1y,denial,2
134,0,0.007447441073457731,0.0,0.0005225091281289297,0.174660408442386,0.26234483847796025,Seeker,denial,0
0,2,6.0871138314858285e-05,0.0,-4.895340297205551e-16,0.11165202877240393,0.05418868974287645,@A.C.Lawrence,denial,2
0,2,6.0871138314858285e-05,0.0,-2.1384148734428745e-16,0.0,0.0,@A.Kumar0_0,denial,2
6,2,0.00021637507182910873,0.0,-4.1567181522417836e-13,0.0,0.005281576643475547,@L_______Y-x-f2o,denial,2
0,2,6.0871138314858285e-05,0.0,4.4302738232209044e-17,0.0,0.0,@AA-il8ee,denial,2
2,0,0.00011270578281960842,0.0,2.9713392486572015e-14,0.0,0.001760525547825182,@patrickkyle4601,denial,1
0,2,6.0871138314858285e-05,0.0,1.414853510866403e-16,0.129718124523859,0.06295680679640789,@AA-yc8yr,denial,2
8,2,0.00026820971633385887,4.183925226988181e-07,2.1851078757050106e-14,0.14904904639380354,0.12938089101859057,@DreckbobBratpfanne,denial,2
0,2,6.0871138314858285e-05,0.0,4.664949997672619e-16,0.11957608903832649,0.05803451724798367,@AAA-o4g,denial,2
8,2,0.00026820971633385887,0.0,2.486213154421465e-13,0.135813211514756,0.07295707089069406,@SpynCycle57,denial,3
0,2,6.0871138314858285e-05,0.0,2.022363996837849e-16,0.09987912830175263,0.048474883572114186,@AB-zc5ff,denial,2
8,2,0.00023365328666402542,0.0,1.8948972918303113e-13,0.11095971563981043,0.060368353307701766,@sherry356,denial,2
0,2,6.0871138314858285e-05,0.0,1.9918451255898593e-16,0.0,0.0,@ABIR_10_7,denial,2
242,0,0.009088574674263784,0.0,1.0406457277129634e-11,0.0,0.2550042492212654,FactTechz,denial,0
0,2,6.0871138314858285e-05,0.0,3.703802931857688e-17,0.1297301041257821,0.062962620922125,@ACAB-GAYCRAB,denial,2
8,4,0.00026820971633385887,0.0,4.40109347579851e-14,0.14906486271388777,0.07938856723971564,@nunyabisnass1141,denial,4
0,3,6.0871138314858285e-05,0.0,4.950788565118132e-16,0.0,0.0,@ACharmedEarthling,denial,3
3,0,0.00011270578281960842,0.0,5.010136735785193e-13,0.0,0.0022459624410290655,@NeluFelix,denial,1
0,2,6.0871138314858285e-05,0.0,1.4614472412198465e-16,0.09987912830175263,0.048474883572114186,@ADMICKEY,denial,2
8,2,0.00023365328666402542,0.0,-1.5268104688049258e-13,0.11095971563981043,0.060368353307701766,@Mr.Tattered,denial,2
0,2,6.0871138314858285e-05,0.0,-1.3651000484288432e-16,0.12972411404825118,0.06295971372503752,@ADUAquascaping,denial,2
10,2,0.0002941270385862339,0.0,6.088901173044072e-14,0.14905695413428124,0.08075042859264009,@ThePerfectRed,denial,2
0,2,6.0871138314858285e-05,0.0,-5.611588769946279e-16,0.0,0.0,@ADW-00,denial,2
0,2,6.0871138314858285e-05,0.0,4.961715480633968e-16,0.14901742382051078,0.07232344127085157,@AL1974,denial,2
274,0,0.0192528447631759,0.0,0.0005223448191800091,0.17510673439496402,0.5103667759011259,Sabine Hossenfelder,denial,0
3,2,0.00011270578281960842,0.0,-2.7813529908094915e-13,0.12475854259641644,0.06279570821691219,@ALA87,denial,3
0,2,6.0871138314858285e-05,0.0,2.6611683635074015e-16,0.08083961558381769,0.03923433273867757,@ALFirebird,denial,2
0,2,6.0871138314858285e-05,0.0,-6.479807298205523e-17,0.0,0.0,@ALZIER0,denial,2
2,2,0.00011270578281960842,0.0,-4.321512101479729e-14,0.0,0.001760525547825182,@DiddyNational69,denial,2
0,2,6.0871138314858285e-05,0.0,-1.7071045009071191e-16,0.15394942327187047,0.07471711553741199,@ANO-.-NYM,denial,2
10,13,0.0001887799777951076,0.0,1.9306426360179965e-13,0.18195654285806806,0.09511290312561922,@eattherich1793,denial,16
0,2,6.0871138314858285e-05,0.0,-8.255852335633542e-17,0.0,0.0,@ARYSHMEHRA01,denial,2
0,2,6.0871138314858285e-05,0.0,4.91363116026851e-16,0.09988267918088738,0.048476606939704216,@ASBO_LUTELY,denial,2
10,2,0.000320044360838609,0.0,-8.259970554102988e-14,0.11096409810814013,0.06265744033046047,@mus8654,denial,2
0,2,6.0871138314858285e-05,0.0,1.5427230445272136e-16,0.11570298986903879,0.056154764846388275,@ATFisGay123,denial,2
6,2,0.0001774990884505461,0.0,6.767925629903871e-14,0.1308387277045592,0.06819001308902638,@risingsoul24,denial,2
0,2,6.0871138314858285e-05,0.0,3.899678693616734e-16,0.0,0.0,@ATTBABU.7,denial,3
6,0,0.0002608202807842195,0.0,1.661832282384982e-12,0.0,0.005958657346416454,Dr. Yokesh Arul,denial,0
0,2,6.0871138314858285e-05,0.0,-1.2483335301458194e-16,0.08084194170287458,0.03923546168676086,@AVERYhornyMrDinosaur,denial,2
8,2,0.00026820971633385887,0.0,7.709063610352349e-14,0.08795078888054095,0.049727739556690166,@MsOscara,denial,2
0,2,6.0871138314858285e-05,0.0,-4.2241563268374806e-16,0.0,0.0,@AWBepi,denial,2
2,0,0.00011270578281960842,0.0,-2.8471229694921085e-13,0.0,0.001760525547825182,@curryking1,denial,1
0,2,6.0871138314858285e-05,0.0,-2.881008814416049e-16,0.13323058684054534,0.06466152934202728,@A_lesson_in_Hate,denial,2
10,2,0.00020852133781323743,0.0,4.077913802800969e-13,0.15370517274393414,0.08170225210291175,@LowEffrt,denial,2
0,2,6.0871138314858285e-05,0.0,-3.4761561421717957e-16,0.13560999155303488,0.06581633884397249,@Aandersson001,denial,2
10,2,0.0002729219567433816,0.0,1.9263855910232449e-13,0.1568808107881732,0.08422458437376901,@seth2854,denial,2
0,2,6.0871138314858285e-05,0.0,1.366001006426169e-16,0.0,0.0,@Aarti_Sharma1,denial,2
2,2,0.00011270578281960842,0.0,-2.9417588536491064e-13,0.0,0.001760525547825182,@Aaryansh-yn8zh,denial,2
0,2,6.0871138314858285e-05,0.0,-4.913491757005703e-16,0.1459518429050105,0.07083560611963947,@AashishKishnani,denial,2
8,2,0.00026820971633385887,0.0,4.0987287700794405e-14,0.17088896323104527,0.0899805772985055,@kryptoniridium,denial,2
0,2,6.0871138314858285e-05,0.0,4.0856692810383305e-16,0.0,0.0,@AbhiKumar-kf4wj,denial,2
8,2,0.00026820971633385887,0.0,-3.685410998152481e-13,0.0,0.0070421021913007285,@kalki-z4c,denial,2
0,2,6.0871138314858285e-05,0.0,-4.7513376550971134e-17,0.0,0.0,@Abhinav-uu8hp,denial,2
0,2,6.0871138314858285e-05,0.0,3.831542086978954e-16,0.0,0.0,@Abhishekkumar-rp8hi,denial,2
0,2,6.0871138314858285e-05,0.0,-2.206945963465586e-16,0.0,0.0,@Abi-v4t,denial,2
0,2,6.0871138314858285e-05,0.0,2.8093196220242974e-16,0.13082045073570497,0.06349180480536414,@Abigdookey,denial,2
4,2,0.00012998399765452515,0.0,-2.8458338803502104e-13,0.1381268436578171,0.07003247302855005,@AbyNeon,denial,2
116,0,0.007082505798090784,0.0,-5.559439758361196e-07,0.15528104791908473,0.23864203976617882,BBC News,denial,0
0,2,6.0871138314858285e-05,0.0,-3.901961624906894e-16,0.087939777137849,0.042680292976086144,@AceSinna,denial,2
138,0,0.010529893003567485,0.0,8.574074052706462e-07,0.09641717286111397,0.27327060705797973,Penguin Books UK,denial,0
0,2,6.0871138314858285e-05,0.0,-2.861140742386249e-16,0.0,0.0,@Acidfunkish,denial,3
2,0,0.00011270578281960842,0.0,-1.9308229088659232e-13,0.0,0.001760525547825182,@mountainmikeoutdoors,denial,1
0,2,6.0871138314858285e-05,0.0,-3.171708122840177e-16,0.0,0.0,@AciidBraiin1991,denial,2
2,0,0.00011270578281960842,0.0,-2.1385563971610215e-13,0.0,0.001760525547825182,@Lithiel,denial,1
0,2,6.0871138314858285e-05,0.0,4.2043753439377655e-16,0.1496962915601023,0.07265291986359762,@ActuallyJustTheSun,denial,2
8,2,0.00023365328666402542,0.0,2.2621097437950507e-13,0.1760448649664766,0.09195648477749199,@mikelazzara7773,denial,3
4,2,0.0001645404273243586,0.0,-3.4268782827999507e-13,0.14139050351022872,0.0721428774211077,@Adam-ww8ei,denial,2
0,2,6.0871138314858285e-05,0.0,-4.094045349042526e-16,0.0,0.0,@Adarsh_Singh_r,denial,2
10,2,0.000320044360838609,0.0,-6.631501554850081e-13,0.15520813192276883,0.08413063922988635,@AdityaKrishnamurthy,denial,2
0,2,6.0871138314858285e-05,0.0,-3.9013091155803793e-16,0.0,0.0,@AdityaKumar-pp1fo,denial,2
4,0,0.0001645404273243586,0.0,-2.489153636292953e-13,0.0,0.0035210510956503647,@rajeshpatel4198,denial,0
10,2,0.000320044360838609,0.0,1.4159298195658516e-12,0.12318316343308122,0.0685877861300061,@AdmiralSnackbar-g2v,denial,2
96,0,0.010082526798207743,0.0,-3.1617308951104016e-07,0.14045042117629414,0.26743795393729763,Astrum Earth,denial,0
0,2,6.0871138314858285e-05,0.0,-6.053699081300299e-17,0.14597459278310343,0.07084664744239214,@Adodang,denial,2
10,2,0.00024229239408148377,0.0,-2.5969085430746046e-13,0.17092015209125475,0.09057176226430017,@dennisbrannvalls1fan964,denial,2
0,2,6.0871138314858285e-05,0.0,5.562139212196837e-16,0.09988267918088738,0.048476606939704216,@AdonanS,denial,2
10,2,0.000320044360838609,0.0,8.752604163189132e-13,0.11096409810814013,0.06265744033046047,@drewski119,denial,2
0,2,6.0871138314858285e-05,0.0,-7.717626763825362e-18,0.1459442611880211,0.07083192644346901,@Adrian-qi5ii,denial,2
6,2,0.00021637507182910873,0.0,5.2084525627619424e-14,0.17087856947358818,0.08821500729153078,@dstinnettmusic,denial,2
0,2,6.0871138314858285e-05,0.0,2.2084016177871275e-16,0.0,0.0,@AdrianCalgary,denial,2
9,0,0.0002534308452345802,0.0,3.5103948558611105e-12,0.0,0.007302396967551599,Skeptic,denial,0
0,2,6.0871138314858285e-05,0.0,7.644566033196195e-17,0.1184993040617487,0.05751191530642372,@AdrianCuyubambaDiaz,denial,2
4,2,0.0001386231050719835,0.0,-9.193042696399921e-14,0.13442583732057417,0.06836785200920004,@MrApplewine,denial,3
0,2,6.0871138314858285e-05,0.0,4.428301138143398e-16,0.0,0.0,@AdrianGarcia-qh3fm,denial,2
4,0,0.0001645404273243586,0.0,4.2101598122844005e-13,0.0,0.0035210510956503647,@firstgenchevelleman,denial,0
0,2,6.0871138314858285e-05,0.0,-4.2077670547941104e-16,0.14901742382051078,0.07232344127085157,@AdrianRouse-e1f,denial,2
0,2,6.0871138314858285e-05,0.0,3.049092825876592e-16,0.11793967634279957,0.05724030812501312,@AdrienBurg,denial,2
6,5,0.00021637507182910873,0.0,1.9583789945724436e-13,0.1337061273051755,0.07017390263990625,@PaleoConservative,denial,8
0,2,6.0871138314858285e-05,0.0,1.3704787201583802e-16,0.11850930105032269,0.057516767199561315,@Aenan_G,denial,2
8,2,0.00026820971633385887,4.183925226988181e-07,5.478374279962941e-13,0.13443870226815963,0.12228997280092845,@warrenthornton7582,denial,2
0,2,6.0871138314858285e-05,0.0,7.703629663869083e-17,0.09988267918088738,0.048476606939704216,@Aereto,denial,2
10,2,0.000320044360838609,4.183925226988181e-07,4.152674006580457e-13,0.11096409810814013,0.11265744033046048,@nerovanguard846,denial,2
2,2,6.827608752982259e-05,0.0,2.5242418207156543e-13,0.15505822617142226,0.07633893809352912,@Aethelredtheunready1971,denial,2
0,2,6.0871138314858285e-05,0.0,4.674102773177086e-16,0.109671123255587,0.053227286034937066,@AfterTheRage,denial,2
10,2,0.00024229239408148377,0.0,6.932573622007904e-14,0.12317776267619528,0.06740068730900409,@LisSolitudinous,denial,2
0,2,6.0871138314858285e-05,0.0,5.811866781349669e-17,0.1059668841700298,0.05142948742126505,@AgelessIlluminate,denial,2
8,2,0.00019909685699419198,2.0919626134940904e-07,1.8615153172673343e-13,0.11852429969625379,0.08851327975049533,@MegaWheeler11,denial,2
0,2,6.0871138314858285e-05,0.0,2.946523207243768e-16,0.15362952836637048,0.07456185919343815,@AhammedAli-h8j,denial,2
0,4,6.0871138314858285e-05,0.0,2.1332155765421765e-16,0.13318637559553437,0.06464007205669724,@AhnJooLiMes,denial,4
2,2,8.678846056723335e-05,2.0919626134940904e-07,1.4425671923260645e-13,0.15363792962021164,0.10093163628702735,@ivancertic5197,denial,2
2,2,8.678846056723335e-05,2.0919626134940904e-07,1.4431381266811464e-13,0.15363792962021164,0.10093163628702735,@lehlohonolorichardshuping9605,denial,2
0,2,6.0871138314858285e-05,0.0,-5.268646648693131e-16,0.10985981582497507,0.05331886523158739,@AiguilleVoodoo,denial,2
8,2,0.00021637507182910873,0.0,-7.386864364669687e-13,0.12341584484614201,0.06615053736348607,@stumbling,denial,2
0,2,6.0871138314858285e-05,0.0,-5.032538675414019e-18,0.12065966630161695,0.0585604157272005,@AileTheAlien,denial,2
10,2,0.0001774990884505461,0.0,-7.893074652181392e-13,0.1372127664770091,0.07322530775854028,@rudenet9937,denial,2
0,2,6.0871138314858285e-05,0.0,9.604583912909704e-17,0.129718124523859,0.06295680679640789,@Aim54Delta,denial,2
10,2,0.00026820971633385887,0.0,7.505171136539639e-13,0.14904904639380354,0.08035176480499834,@ShadowWolf2508plays,denial,2
0,2,6.0871138314858285e-05,0.0,-3.0195200248854277e-16,0.10986840818880395,0.05332303541051562,@Aimless6,denial,2
10,2,0.0002854879311687756,0.0,2.2501553230408304e-13,0.12342668863261944,0.06817954303931222,@cratecruncher4974,denial,2
0,2,6.0871138314858285e-05,0.0,1.1985812283783501e-16,0.12388931760555617,0.06012788005732555,@Airicvaz,denial,2
8,2,0.00024229239408148377,0.0,3.6951271270468475e-13,0.1414047361401213,0.07527601023615259,@thefleecer3673,denial,4
0,2,6.0871138314858285e-05,0.0,2.961837342042707e-16,0.09987912830175263,0.048474883572114186,@Akronymus_,denial,2
8,2,0.00026820971633385887,0.0,2.6861048764428534e-13,0.11095971563981043,0.06089478781531337,@CHIEF__,denial,2
0,4,6.0871138314858285e-05,0.0,3.899354313086101e-16,0.10986411183888943,0.05332095023951511,@AkselJade,denial,4
10,2,0.00026820971633385887,0.0,4.625445343017642e-13,0.12342126650119709,0.06791369423280988,@richardchapman-hughes9733,denial,2
0,2,6.0871138314858285e-05,0.0,3.4449270108365496e-17,0.0808442679558011,0.03923659069981584,@Akshay-cj3hq,denial,2
10,2,0.000320044360838609,0.0,-6.400631694025707e-13,0.0879535422471277,0.05148960141097891,@OkWoodsSlowed,denial,2
0,2,6.0871138314858285e-05,0.0,3.271523158167357e-16,0.11851430017717034,0.057519193453134235,@AlanCurtis-t6v,denial,2
10,2,0.000320044360838609,0.0,7.335451403252632e-13,0.13444513566540653,0.07405362070462336,@MakeithappenMax,denial,2
0,2,6.0871138314858285e-05,0.0,-2.0167072409655426e-16,0.13082045073570497,0.06349180480536414,@AlbertPump,denial,2
4,2,0.0001645404273243586,0.0,-3.5904876673843524e-14,0.111660903779659,0.05771404819433484,@AlejandroGonzalez-wo5fk,denial,3
0,2,6.0871138314858285e-05,0.0,-4.3293475180169835e-16,0.0,0.0,@Alex-cw3rz,denial,2
2,0,0.00011270578281960842,0.0,-2.92390951474785e-13,0.0,0.001760525547825182,Meromorphic,denial,0
0,2,6.0871138314858285e-05,0.0,-9.736269642965155e-17,0.0,0.0,@Alex.6124,denial,2
2,2,0.00011270578281960842,0.0,-6.573990561328566e-14,0.0,0.001760525547825182,@Rudrayaduvanshi331,denial,2
6,2,0.0001645404273243586,0.0,1.272744809005851e-14,0.12476408286519973,0.06504435954688928,@AlfW,denial,2
0,2,6.0871138314858285e-05,0.0,1.4533139998125317e-16,0.13797421731123388,0.06696378146101904,@AlfieMaxMiMi,denial,2
8,2,0.00015050187777098875,0.0,-2.768447599988473e-13,0.16005355057395962,0.08292859967381797,@karlklein2966,denial,2
0,3,6.0871138314858285e-05,0.0,5.2524723975113164e-17,0.0,0.0,@Alhadis,denial,5
3,0,0.00011270578281960842,0.0,5.3213380320398815e-14,0.0,0.0022459624410290655,@PJZhjbblkbbjkkk,denial,1
0,4,6.0871138314858285e-05,0.0,3.8506658205829576e-16,0.09987912830175263,0.048474883572114186,@AliciaOnlineGameplay,denial,4
10,2,0.00024229239408148377,0.0,9.396562023800277e-13,0.11095971563981043,0.06147083572101243,@SpectrumAnalysis,denial,2
0,2,6.0871138314858285e-05,0.0,-4.829804548196174e-16,0.12448767086868866,0.06041828211888252,@AllTrickss,denial,2
0,2,6.0871138314858285e-05,0.0,-3.808202283631967e-16,0.09987912830175263,0.048474883572114186,@AlldaylongRock,denial,2
10,2,0.00026820971633385887,0.0,-2.9284017299182685e-13,0.11095971563981043,0.06186566160172114,@TunaBear64,denial,2
0,2,6.0871138314858285e-05,0.0,-1.1869015471588837e-17,0.1459518429050105,0.07083560611963947,@AllenReviews,denial,2
